DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN,NEXT_OPEN_PRICE
20170104,2.96,3,2.96,2.98,25413400,UP,3
20170105,3,3.04,2.98,3.02,82795000,DRAW,3.02
20170106,3.02,3.04,3,3.02,48678800,DRAW,3.02
20170109,3.02,3.1,3.02,3.08,151709600,UP,3.1
20170110,3.1,3.12,3.04,3.04,90063300,UP,3.08
20170111,3.08,3.1,3.06,3.06,74300900,UP,3.1
20170112,3.1,3.2,3.1,3.16,354600900,UP,3.18
20170113,3.18,3.26,3.18,3.24,246839100,UP,3.26
20170116,3.26,3.26,3.18,3.24,90585100,DRAW,3.24
20170117,3.24,3.26,3.18,3.2,83648500,UP,3.22
20170118,3.22,3.24,3.18,3.2,53264600,DRAW,3.2
20170119,3.2,3.22,3.1,3.12,130801300,UP,3.14
20170120,3.14,3.18,3.12,3.14,67337700,UP,3.16
20170123,3.16,3.2,3.16,3.18,48577700,UP,3.2
20170124,3.2,3.24,3.2,3.2,99347600,DRAW,3.2
20170125,3.2,3.22,3.16,3.18,44171600,UP,3.2
20170126,3.2,3.2,3.14,3.16,39342600,DRAW,3.16
20170127,3.16,3.16,3.14,3.14,24183400,UP,3.16
20170130,3.16,3.18,3.14,3.14,22786800,DRAW,3.14
20170131,3.14,3.28,3.14,3.2,295143300,DRAW,3.2
20170201,3.2,3.22,3.18,3.18,32831300,UP,3.2
20170202,3.2,3.22,3.16,3.16,39955100,DRAW,3.16
20170203,3.16,3.22,3.16,3.2,44415200,DRAW,3.2
20170206,3.2,3.22,3.16,3.18,43324000,DRAW,3.18
20170207,3.18,3.22,3.16,3.18,34223700,DRAW,3.18
20170208,3.18,3.2,3.16,3.18,24813100,DRAW,3.18
20170209,3.18,3.2,3.16,3.18,27250300,UP,3.2
20170210,3.2,3.24,3.18,3.22,111856800,DRAW,3.22
20170214,3.22,3.24,3.18,3.18,54255600,UP,3.2
20170215,3.2,3.2,3.16,3.18,31364300,UP,3.2
20170216,3.2,3.2,3.14,3.18,27743000,DRAW,3.18
20170217,3.18,3.18,3.14,3.16,25306500,DRAW,3.16
20170220,3.16,3.16,3.14,3.14,29741300,UP,3.16
20170221,3.16,3.16,3.04,3.06,100835900,UP,3.08
20170222,3.08,3.1,3.06,3.06,24985300,UP,3.12
20170223,3.12,3.16,3.1,3.12,100471900,UP,3.14
20170224,3.14,3.14,3.12,3.12,22590000,DRAW,3.12
20170227,3.12,3.16,3.1,3.12,42143800,DRAW,3.12
20170228,3.12,3.14,3.1,3.1,27064900,UP,3.12
20170301,3.12,3.14,3.1,3.12,106795300,DOWN,3.08
20170302,3.08,3.1,3.08,3.08,27475300,UP,3.1
20170303,3.1,3.1,3.06,3.06,28433100,DRAW,3.06
20170306,3.06,3.08,3.04,3.04,13974700,DRAW,3.04
20170307,3.04,3.06,3.04,3.04,9837100,DRAW,3.04
20170308,3.04,3.08,3,3.04,41667200,DRAW,3.04
20170309,3.04,3.06,3,3.02,40672100,DOWN,3
20170310,3,3.02,2.98,3,23836700,DRAW,3
20170313,3,3,2.94,2.94,57045200,UP,2.96
20170314,2.96,3,2.94,3,38949600,DRAW,3
20170315,3,3.02,2.98,3,46005900,UP,3.04
20170316,3.04,3.06,3.02,3.04,78757700,DRAW,3.04
20170317,3.04,3.08,3.02,3.04,74704500,UP,3.06
20170320,3.06,3.06,2.98,3,79403500,UP,3.02
20170321,3.02,3.02,3,3.02,30525000,DRAW,3.02
20170322,3.02,3.04,3,3,108926400,UP,3.04
20170323,3.04,3.06,3.02,3.06,53475100,DRAW,3.06
20170324,3.06,3.14,3.06,3.14,154378000,DRAW,3.14
20170327,3.14,3.18,3.1,3.16,58008700,DRAW,3.16
20170328,3.16,3.18,3.14,3.16,50922600,UP,3.18
20170329,3.18,3.18,3.16,3.16,24108100,DRAW,3.16
20170330,3.16,3.18,3.16,3.16,35478100,DRAW,3.16
20170331,3.16,3.18,3.12,3.14,30515900,DRAW,3.14
20170403,3.14,3.16,3.12,3.16,28069400,DRAW,3.16
20170404,3.16,3.2,3.14,3.16,34641600,DRAW,3.16
20170405,3.16,3.18,3.14,3.14,13661900,DRAW,3.14
20170407,3.14,3.16,3.14,3.14,13063500,UP,3.16
20170410,3.16,3.16,3.06,3.12,47334800,DOWN,3.1
20170411,3.1,3.16,3.08,3.1,47381000,DRAW,3.1
20170412,3.1,3.14,3.1,3.1,19199800,UP,3.12
20170417,3.12,3.12,3.08,3.08,30437200,UP,3.1
20170418,3.1,3.14,3.1,3.12,32775600,DRAW,3.12
20170419,3.12,3.14,3.1,3.1,29719800,UP,3.12
20170420,3.12,3.14,3.1,3.12,36824500,DRAW,3.12
20170421,3.12,3.18,3.12,3.14,65653700,DRAW,3.14
20170424,3.14,3.16,3.12,3.14,46972600,DRAW,3.14
20170425,3.14,3.16,3.1,3.14,39663800,DOWN,3.12
20170426,3.12,3.16,3.12,3.14,28480700,DRAW,3.14
20170427,3.14,3.16,3.12,3.16,15373300,DOWN,3.14
20170428,3.14,3.16,3.14,3.14,28312900,DRAW,3.14
20170502,3.14,3.16,3.12,3.14,28167600,DRAW,3.14
20170503,3.14,3.16,3.1,3.12,39670300,UP,3.14
20170504,3.14,3.14,3.1,3.14,70637700,DOWN,2.98
20170505,2.98,3.02,2.98,3,77837000,DRAW,3
20170508,3,3.04,2.98,3,46042400,UP,3.02
20170509,3.02,3.02,3,3,14970100,DRAW,3
20170511,3,3,2.96,2.98,28457400,DOWN,2.96
20170512,2.96,2.98,2.92,2.94,45185900,UP,2.96
20170515,2.96,3.02,2.94,3,65159700,DRAW,3
20170516,3,3.02,2.98,2.98,17560400,UP,3
20170517,3,3.02,2.98,3,25680100,DOWN,2.98
20170518,2.98,3.02,2.98,2.98,38779000,UP,3
20170519,3,3.04,2.98,3.02,35653800,DRAW,3.02
20170522,3.02,3.1,3.02,3.06,47001000,DRAW,3.06
20170523,3.06,3.1,3.04,3.08,25446300,UP,3.1
20170524,3.1,3.16,3.1,3.14,92452800,DRAW,3.14
20170525,3.14,3.16,3.12,3.14,41781800,DRAW,3.14
20170526,3.14,3.16,3.12,3.12,22704200,UP,3.14
20170529,3.14,3.14,3.12,3.14,41122000,DOWN,3.12
20170530,3.12,3.14,3.12,3.14,13558500,DRAW,3.14
20170531,3.14,3.14,3.12,3.14,34413000,DOWN,3.12
20170601,3.12,3.18,3.12,3.18,85989600,DRAW,3.18
20170602,3.18,3.2,3.16,3.16,41581600,UP,3.18
20170605,3.18,3.2,3.16,3.18,47286600,DRAW,3.18
20170606,3.18,3.2,3.18,3.18,18621400,DRAW,3.18
20170607,3.18,3.2,3.16,3.18,23410400,DRAW,3.18
20170608,3.18,3.2,3.16,3.18,33503900,DRAW,3.18
20170609,3.18,3.2,3.16,3.18,20750900,DRAW,3.18
20170612,3.18,3.2,3.16,3.18,16399600,DRAW,3.18
20170613,3.18,3.18,3.12,3.16,102201300,DRAW,3.16
20170614,3.16,3.18,3.14,3.16,33079900,DRAW,3.16
20170615,3.16,3.18,3.16,3.18,33664400,DRAW,3.18
20170616,3.18,3.2,3.16,3.16,78707800,DRAW,3.16
20170619,3.16,3.16,3.12,3.14,29963300,DRAW,3.14
20170620,3.14,3.18,3.12,3.14,46749600,DRAW,3.14
20170621,3.14,3.18,3.14,3.16,20815500,DRAW,3.16
20170622,3.16,3.18,3.14,3.14,25295700,DRAW,3.14
20170623,3.14,3.26,3.14,3.24,170706100,UP,3.26
20170626,3.26,3.28,3.22,3.22,74819300,UP,3.24
20170627,3.24,3.24,3.16,3.16,66205300,UP,3.18
20170628,3.18,3.18,3.14,3.18,43400000,UP,3.2
20170629,3.2,3.22,3.18,3.18,44762300,DRAW,3.18
20170630,3.18,3.2,3.12,3.16,68361200,DRAW,3.16
20170703,3.16,3.18,3.12,3.14,29046600,DRAW,3.14
20170704,3.14,3.18,3.12,3.14,11023000,UP,3.16
20170705,3.16,3.16,3.12,3.14,17385700,DRAW,3.14
20170706,3.14,3.14,3.06,3.06,69045600,DOWN,3.04
20170707,3.04,3.08,3.02,3.08,28481500,DRAW,3.08
20170711,3.08,3.08,3,3,43904300,UP,3.02
20170712,3.02,3.08,3.02,3.06,37837300,UP,3.08
20170713,3.08,3.12,3.06,3.06,24921200,UP,3.08
20170714,3.08,3.08,3.04,3.06,28417300,UP,3.08
20170717,3.08,3.12,3.06,3.06,37891500,DRAW,3.06
