DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN,NEXT_OPEN_PRICE
20170104,374,381,373,380,7587900,UP,382
20170105,382,388,382,387,7528200,DRAW,387
20170106,387,389,385,389,4512900,DRAW,389
20170109,389,390,382,383,4045500,DRAW,383
20170110,383,389,382,388,4322400,DOWN,385
20170111,385,389,385,385,3817700,UP,389
20170112,389,389,383,383,3531300,UP,385
20170113,385,387,383,386,3745600,DRAW,386
20170116,386,391,385,389,4280900,DOWN,388
20170117,388,390,386,387,3214100,DRAW,387
20170118,387,388,385,385,2366500,DRAW,385
20170119,385,386,383,385,3212100,UP,387
20170120,387,388,385,386,3302700,UP,387
20170123,387,389,385,389,2496300,DRAW,389
20170124,389,408,389,408,12898300,DRAW,408
20170125,408,412,402,410,7492300,UP,420
20170126,420,430,414,420,12116000,DRAW,420
20170127,420,422,414,418,4389500,DOWN,416
20170130,416,420,414,418,2898600,DOWN,416
20170131,416,416,404,404,7048600,DRAW,404
20170201,404,410,400,404,8076400,DOWN,402
20170202,402,406,402,404,4595100,DRAW,404
20170203,404,416,402,410,6912900,DRAW,410
20170206,410,418,406,416,6209800,DOWN,412
20170207,412,414,408,410,4375600,DRAW,410
20170208,410,412,406,408,4305300,UP,410
20170209,410,412,394,394,12803100,UP,398
20170210,398,398,393,396,13243500,DOWN,394
20170214,394,394,386,386,13304700,UP,387
20170215,387,397,386,397,10685100,DRAW,397
20170216,397,398,391,394,5620600,UP,395
20170217,395,399,395,396,5826500,UP,397
20170220,397,398,395,397,2127000,UP,398
20170221,398,402,396,397,5525600,UP,399
20170222,399,402,397,402,5656100,DOWN,400
20170223,400,400,396,398,3887800,DOWN,397
20170224,397,400,396,399,3067600,DOWN,397
20170227,397,400,397,400,2444700,DRAW,400
20170228,400,400,397,397,3006100,UP,398
20170301,398,399,394,399,4712400,DRAW,399
20170302,399,402,397,399,4071000,DOWN,395
20170303,395,397,395,396,3561400,DOWN,395
20170306,395,396,387,388,8575200,DRAW,388
20170307,388,391,388,389,4717100,DRAW,389
20170308,389,394,388,394,6050100,DOWN,391
20170309,391,392,388,390,4943000,DRAW,390
20170310,390,391,387,390,3711200,DRAW,390
20170313,390,394,388,394,4032700,DRAW,394
20170314,394,398,391,397,8483300,DRAW,397
20170315,397,398,395,395,4223400,UP,400
20170316,400,400,395,397,6744800,UP,398
20170317,398,399,396,396,5344400,UP,400
20170320,400,404,399,402,6071500,UP,404
20170321,404,408,402,406,4039000,DOWN,404
20170322,404,408,402,406,3542900,UP,408
20170323,408,408,402,402,3349900,UP,404
20170324,404,408,402,408,2891800,DRAW,408
20170327,408,408,402,404,7124600,DRAW,404
20170328,404,406,402,404,5781800,DOWN,396
20170329,396,397,394,395,3145800,DRAW,395
20170330,395,398,394,395,7611000,UP,397
20170331,397,398,387,387,10368700,UP,390
20170403,390,394,389,392,3894200,DOWN,391
20170404,391,394,390,392,5502300,UP,393
20170405,393,393,389,390,5301600,UP,391
20170407,391,393,389,392,4665700,UP,393
20170410,393,395,392,395,3564600,UP,396
20170411,396,396,393,394,3247600,UP,395
20170412,395,397,394,397,4229300,DOWN,395
20170417,395,396,393,393,2771800,UP,394
20170418,394,395,392,392,2920500,DRAW,392
20170419,392,395,392,393,2615300,UP,394
20170420,394,395,391,392,3020300,UP,393
20170421,393,394,390,390,3032300,UP,393
20170424,393,393,389,389,2994400,DRAW,389
20170425,389,391,388,390,3101800,UP,391
20170426,391,392,386,388,4880000,DOWN,387
20170427,387,391,386,388,2104300,UP,391
20170428,391,392,389,389,2451100,DOWN,388
20170502,388,391,388,389,3458600,DOWN,388
20170503,388,391,388,389,2586800,UP,390
20170504,390,391,389,390,2778400,DOWN,389
20170505,389,390,386,390,4561600,DRAW,390
20170508,390,390,387,389,3496100,UP,390
20170509,390,390,387,387,2322100,UP,389
20170511,389,390,386,386,3976000,UP,388
20170512,388,389,379,381,10167700,UP,382
20170515,382,386,381,386,3742200,UP,390
20170516,390,394,388,393,9145000,DOWN,392
20170517,392,395,389,389,3001700,UP,392
20170518,392,393,390,392,2646700,DRAW,392
20170519,392,394,391,393,2702100,UP,394
20170522,394,395,391,393,3592900,UP,394
20170523,394,395,392,393,4019100,DRAW,393
20170524,393,396,393,395,3976800,UP,396
20170525,396,396,393,394,2764100,DOWN,392
20170526,392,394,391,393,3038600,DRAW,393
20170529,393,394,392,394,1487300,DRAW,394
20170530,394,395,391,392,1344600,UP,393
20170531,393,394,391,393,6639200,DOWN,392
20170601,392,393,388,390,3290200,DRAW,390
20170602,390,391,389,391,2234800,UP,392
20170605,392,393,382,383,8806900,UP,385
20170606,385,386,382,385,5370800,UP,386
20170607,386,389,385,385,4441800,DOWN,384
20170608,384,385,381,382,5290700,UP,383
20170609,383,383,380,383,4801700,UP,384
20170612,384,384,380,381,2245000,UP,382
20170613,382,386,379,385,6457400,DRAW,385
20170614,385,386,383,384,2672300,DOWN,383
20170615,383,384,379,380,5239600,DRAW,380
20170616,380,382,377,379,4050700,UP,380
20170619,380,382,380,380,1674900,UP,381
20170620,381,384,380,384,2450100,DOWN,382
20170621,382,382,377,377,8074100,DRAW,377
20170622,377,380,376,378,3745900,DRAW,378
20170623,378,381,378,380,2488800,DRAW,380
20170626,380,382,379,379,1985400,UP,380
20170627,380,381,379,380,1956100,DRAW,380
20170628,380,381,377,377,4730800,UP,378
20170629,378,379,375,375,7628900,DRAW,375
20170630,375,375,370,370,10383100,UP,372
20170703,372,374,371,373,3302700,UP,375
20170704,375,377,374,374,2961000,DRAW,374
20170705,374,375,372,373,2601500,DOWN,372
20170706,372,372,365,369,11207900,DOWN,367
20170707,367,374,367,374,4464700,DRAW,374
20170711,374,374,371,373,3471800,UP,374
20170712,374,375,372,372,3438300,UP,373
20170713,373,377,373,376,4673400,DRAW,376
20170714,376,377,373,374,3248800,UP,376
20170717,376,377,374,376,2032500,DRAW,376
20170718,376,380,375,380,3194500,DRAW,380
20170719,380,381,379,380,1777400,UP,382
20170720,382,382,378,378,2236700,DRAW,378
20170721,378,380,378,378,1261800,DRAW,378
20170724,378,379,376,378,1970400,UP,379
20170725,379,385,377,385,6223700,UP,386
20170726,386,390,386,388,7663100,UP,389
20170727,389,389,387,388,2668300,UP,390
20170731,390,390,385,388,9901400,DOWN,387
20170801,387,388,385,386,3334100,DOWN,385
20170802,385,386,381,381,5842800,DRAW,381
20170803,381,384,380,380,4601600,DRAW,380
20170804,380,383,379,381,2771900,DRAW,381
20170807,381,383,381,382,1563800,UP,383
20170808,383,384,381,382,2359800,DRAW,382
20170809,382,384,381,384,2024900,DRAW,384
20170810,384,385,382,382,2435500,DOWN,381
20170811,381,383,380,381,3750300,UP,384
20170815,384,385,382,384,2637200,DOWN,383
20170816,383,385,383,384,1808700,UP,385
20170817,385,386,383,385,2224200,DRAW,385
20170818,385,390,384,389,4310100,UP,390
20170821,390,395,390,393,4917300,DRAW,393
20170822,393,393,391,392,2607800,UP,393
20170823,393,394,392,394,2058600,DRAW,394
20170824,394,395,392,393,3216700,DRAW,393
20170825,393,395,391,394,3893700,UP,395
20170828,395,396,393,394,4558600,DRAW,394
20170829,394,408,393,400,19982300,UP,404
20170830,404,408,400,402,9694000,DOWN,395
20170831,395,402,394,399,8632000,UP,402
20170901,402,402,398,400,4980000,DOWN,398
20170904,398,402,398,399,3476900,UP,400
20170905,400,402,398,400,3397800,UP,402
20170906,402,402,398,398,4919000,UP,400
20170907,400,408,400,406,7231100,DRAW,406
20170908,406,408,404,406,7571600,DRAW,406
20170911,406,406,402,404,4690200,UP,406
20170912,406,410,404,406,7843500,UP,408
20170913,408,408,404,404,5022000,UP,406
20170914,406,414,404,410,10496700,DRAW,410
20170915,410,414,408,412,7112800,UP,414
20170918,414,422,414,416,9298100,UP,418
20170919,418,422,414,420,6104300,DRAW,420
20170920,420,420,416,416,2769400,UP,418
20170921,418,420,414,414,4579900,DRAW,414
20170922,414,416,406,406,7579800,UP,408
20170925,408,412,404,412,2314900,UP,416
20170926,416,420,414,418,5244700,DRAW,418
20170927,418,420,412,418,4606400,DRAW,418
20170928,418,418,412,414,4212700,DOWN,412
20170929,412,412,408,408,5595200,DRAW,408
20171002,408,420,408,418,7606900,UP,420
20171003,420,422,416,422,6415400,DRAW,422
20171004,422,428,420,424,7731700,DOWN,422
20171005,422,424,418,418,3693200,UP,420
20171006,420,422,418,420,3724800,DRAW,420
20171009,420,424,418,418,2558600,UP,420
20171010,420,430,418,428,7757700,UP,434
20171011,434,436,426,430,7061000,UP,432
20171012,432,434,422,424,8182300,UP,430
20171016,430,430,426,428,4641200,DOWN,426
20171017,426,430,424,430,4441800,DOWN,428
20171018,428,428,420,422,6600200,DRAW,422
20171019,422,424,414,416,8167500,DOWN,406
20171020,406,412,406,410,11332700,DRAW,410
20171024,410,414,410,410,3429400,UP,412
20171025,412,416,410,410,5105700,UP,412
20171027,412,420,412,416,4746500,UP,420
20171030,420,424,416,420,8635500,DRAW,420
20171031,420,424,420,420,2863600,UP,424
20171101,424,424,418,420,4547400,DOWN,418
20171102,418,422,412,416,5114800,UP,418
20171103,418,418,412,416,3663800,UP,418
20171106,418,422,414,422,4291900,UP,424
20171107,424,428,424,424,6628400,DRAW,424
20171108,424,426,420,420,3723100,DOWN,418
20171109,418,422,416,416,4749300,DRAW,416
20171110,416,418,414,414,3960000,DRAW,414
20171113,414,416,412,414,3334600,DOWN,412
20171114,412,420,412,418,5977500,DOWN,416
