DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN
20170104,496,496,492,494,2038000,496
20170105,496,504,494,500,2436300,500
20170106,500,502,496,498,1666200,500
20170109,500,504,498,500,1013000,502
20170110,502,504,498,498,1634000,500
20170111,500,506,500,502,1822100,504
20170112,504,504,492,496,1693700,496
20170113,496,498,490,492,2192200,490
20170116,490,492,486,488,2015600,490
20170117,490,494,490,492,1350700,492
20170118,492,494,490,492,1456400,492
20170119,492,498,490,496,1940900,494
20170120,494,500,492,496,1426800,496
20170123,496,498,494,496,712700,496
20170124,496,500,496,496,1164200,502
20170125,502,510,502,508,3482600,514
20170126,514,516,510,514,2418000,514
20170127,514,520,512,516,1841200,516
20170130,516,516,510,510,923100,508
20170131,508,510,506,506,1394700,508
20170201,508,514,506,512,2065200,514
20170202,514,518,512,514,1345100,512
20170203,512,520,512,520,1359800,518
20170206,518,524,518,522,1570900,522
20170207,522,526,520,522,1484300,522
20170208,522,524,518,518,1749200,518
20170209,518,522,516,518,1524400,520
20170210,520,526,518,526,1792900,528
20170214,528,528,518,520,1731500,522
20170215,522,522,514,518,1677400,516
20170216,516,522,514,522,1662900,526
20170217,526,526,520,522,820800,524
20170220,524,526,514,518,1419200,518
20170221,518,520,514,516,1325900,516
20170222,516,518,514,516,1591300,518
20170223,518,520,516,520,1829800,518
20170224,518,520,516,520,949300,518
20170227,518,520,516,516,969300,516
20170228,516,518,516,516,833400,518
20170301,518,520,516,520,1087700,522
20170302,522,528,520,522,2253000,522
20170303,522,526,522,524,1070900,522
20170306,522,524,520,522,1197100,520
20170307,520,528,520,526,1581700,526
20170308,526,536,526,536,3383000,538
20170309,538,538,534,536,1091100,534
20170310,534,536,524,524,1266300,524
20170313,524,534,524,534,1860300,532
20170314,532,534,526,528,2622500,526
20170315,526,530,524,526,2230800,530
20170316,530,534,528,532,1404400,530
20170317,530,538,530,538,1205300,538
20170320,538,538,534,536,1175400,534
20170321,534,534,528,534,2279200,532
20170322,532,534,530,532,1279800,534
20170323,534,534,530,532,1734100,532
20170324,532,540,530,540,2018000,538
20170327,538,540,534,536,1214100,536
20170328,536,538,534,538,1949700,538
20170329,538,540,536,538,1002700,540
20170330,540,544,538,542,3247100,542
20170331,542,546,540,540,1267300,544
20170403,544,544,540,542,1386000,532
20170404,532,534,530,532,1649700,534
20170405,534,538,532,538,1867100,538
20170407,538,550,536,550,3545900,548
20170410,548,550,542,550,1456200,550
20170411,550,552,544,544,1394600,544
20170412,544,548,544,546,678800,546
20170417,546,546,538,540,1483000,540
20170418,540,542,538,538,1051600,538
20170419,538,542,538,542,1270100,542
20170420,542,546,540,540,1396100,540
20170421,540,542,538,542,1092800,542
20170424,542,544,542,544,601700,542
20170425,542,542,540,542,1506200,544
20170426,544,552,542,548,3726500,548
20170427,548,548,542,544,977900,548
20170428,548,548,536,536,2639800,536
20170502,536,536,526,528,3089400,530
20170503,530,534,526,530,2529600,530
20170504,530,536,526,530,2611600,528
20170505,528,528,520,520,4210200,524
20170508,524,526,520,524,1873000,526
20170509,526,526,518,520,2468200,522
20170511,522,522,512,512,3713100,514
20170512,514,520,504,514,5735200,512
20170515,512,514,506,510,2910000,510
20170516,510,522,508,522,2258200,520
20170517,520,522,516,520,1075700,520
20170518,520,522,518,522,902400,522
20170519,522,524,520,520,562700,522
20170522,522,526,522,522,782000,526
20170523,526,526,522,524,1529100,524
20170524,524,524,522,522,696900,524
20170525,524,524,522,522,489500,524
20170526,524,526,522,526,486400,524
20170529,524,526,522,522,526700,524
20170530,524,526,522,524,544000,526
20170531,526,526,520,526,2538200,526
20170601,526,526,518,520,1401700,522
20170602,522,524,520,524,780600,526
20170605,526,528,522,526,1442200,526
20170606,526,526,520,522,1784200,522
20170607,522,524,512,516,4703800,516
20170608,516,520,514,520,1448200,520
20170609,520,520,516,520,1251100,520
20170612,520,522,516,520,891600,520
20170613,520,522,516,518,984300,520
20170614,520,520,518,520,927600,520
20170615,520,520,516,516,700300,518
20170616,518,518,514,518,1890000,516
20170619,516,516,510,512,2500700,512
20170620,512,514,510,510,1720700,510
20170621,510,510,506,508,2142000,508
20170622,508,516,508,512,2387100,512
20170623,512,514,512,512,1386500,512
20170626,512,512,506,508,2249200,508
20170627,508,510,508,508,1696400,508
20170628,508,510,504,504,2967600,504
20170629,504,508,502,502,2672700,502
20170630,502,506,500,504,2185900,504
20170703,504,506,502,504,844200,506
20170704,506,510,504,506,1375800,508
20170705,508,510,506,508,1121000,510
20170706,510,510,506,508,1005100,508
20170707,508,508,504,504,883900,504
20170711,504,506,496,496,3947300,496
20170712,496,498,496,496,1627300,498
20170713,498,506,496,504,2943400,508
20170714,508,510,506,510,1323400,512
20170717,512,512,504,506,1219500,506
20170718,506,510,506,510,1423000,508
20170719,508,510,506,508,1121400,506
20170720,506,508,502,504,2012800,504
20170721,504,504,498,500,2308400,500
20170724,500,508,500,506,2246200,506
20170725,506,508,502,506,1837800,508
20170726,508,508,500,500,2763300,500
20170727,500,504,498,500,1915200,500
20170731,500,506,500,506,2558700,504
20170801,504,506,500,500,1813600,502
20170802,502,504,500,500,1153400,500
20170803,500,502,498,498,1795300,500
20170804,500,502,496,496,2816200,490
20170807,490,492,488,490,1356900,488
20170808,488,488,484,486,2684600,486
20170809,486,490,486,488,1842200,488
20170810,488,488,486,486,1088200,486
20170811,486,488,484,484,1753900,488
20170815,488,492,486,490,2268500,490
20170816,490,498,488,496,2499900,496
20170817,496,500,494,496,2106500,496
20170818,496,496,492,492,738600,492
20170821,492,494,488,488,979600,488
20170822,488,496,488,492,2939400,494
20170823,494,496,488,490,1197100,490
20170824,490,492,482,488,3011200,488
20170825,488,488,484,484,1188800,486
20170828,486,488,484,486,1911100,486
20170829,486,506,486,506,7594700,506
20170830,506,508,500,502,3077000,502
20170831,502,504,496,500,2928700,500
20170901,500,502,496,496,2378400,498
20170904,498,502,496,500,1253300,500
20170905,500,502,498,498,1566000,498
20170906,498,502,496,500,2077400,500
20170907,500,502,496,498,3739700,500
20170908,500,504,500,500,3964100,500
20170911,500,500,494,496,2673800,496
20170912,496,500,496,498,1835700,498
20170913,498,500,496,496,1412800,498
20170914,498,500,494,498,3428300,498
20170915,498,504,498,504,4883900,506
20170918,506,514,504,512,7167700,512
20170919,512,512,506,506,4097000,506
20170920,506,510,506,510,2718300,510
20170921,510,512,506,506,3281300,504
20170922,504,506,500,502,3200200,504
20170925,504,506,500,504,1758000,502
20170926,502,504,498,500,2814100,500
20170927,500,502,498,500,1399500,498
20170928,498,500,494,494,3280700,496
20170929,496,502,494,500,2174900,500
20171002,500,504,498,500,2544000,504
20171003,504,506,500,502,2620900,504
20171004,504,506,500,500,1897900,500
20171005,500,502,496,496,3181400,498
20171006,498,500,494,496,2216300,498
20171009,498,500,496,498,1193700,498
20171010,498,502,496,500,2649500,502
20171011,502,506,500,502,3728400,502
20171012,502,504,498,500,2781800,502
20171016,502,502,496,498,3461300,498
20171017,498,500,494,498,3646300,498
20171018,498,500,494,494,3312000,494
20171019,494,496,486,488,6383500,488
20171020,488,492,486,492,2895200,490
20171024,490,494,488,488,2416400,490
20171025,490,490,486,488,2915100,488
20171027,488,494,488,492,2186500,492
20171030,492,494,488,488,2305300,488
20171031,488,492,486,490,2318800,490
20171101,490,492,478,480,9129200,480
20171102,480,484,478,478,4208100,480
20171103,480,482,476,480,3181900,482
20171106,482,482,478,478,1956400,480
20171107,480,482,478,480,2043500,480
20171108,480,480,472,472,6087800,474
20171109,474,476,472,472,1868200,472
20171110,472,474,470,474,2831600,472
20171113,472,478,470,476,2313300,476
20171114,476,478,472,474,2015800,474
20171115,474,476,472,472,1944100,472
20171116,472,476,470,470,1183000,472
20171117,472,476,472,474,1355700,476
20171120,476,482,474,480,1596400,480
20171121,480,492,480,488,5347500,492
20171122,492,498,490,496,6079000,494
20171123,494,498,492,494,2311200,492
20171124,492,494,486,488,3198700,488
20171127,488,490,486,488,1757400,486
20171128,486,488,486,486,1500500,486
20171129,486,486,480,482,4022300,478
20171130,478,480,476,476,2980400,478
20171201,478,478,472,472,2745400,474
20171204,474,476,472,472,2106800,472
20171206,472,478,472,476,2179000,476
20171207,476,482,474,478,2999300,478
20171208,478,482,478,478,2073900,478
20171212,478,482,476,478,1752900,478
20171213,478,482,476,480,2017500,480
20171214,480,482,478,482,1450000,480
20171215,480,480,476,480,2788000,480
20171218,480,484,480,482,1387100,484
20171219,484,486,482,482,2526400,482
20171220,482,494,482,492,4504000,494
20171221,494,494,490,494,1371200,492
20171222,492,494,486,488,3082800,490
20171225,490,492,488,490,926900,490
20171226,490,490,486,488,1551600,488
20171227,488,490,484,486,1436600,486
20171228,486,488,480,480,2999600,482
20171229,482,492,482,484,3634300,488
20180103,488,492,484,490,2964900,494
20180104,494,498,492,496,4600400,496
20180105,496,498,490,490,4451200,492
20180108,492,498,490,492,3281400,492
20180109,492,496,490,496,3557200,498
20180110,498,504,494,504,7813100,502
20180111,502,502,496,498,4140800,498
20180112,498,502,498,498,1956000,502
20180115,502,504,500,504,3581000,506
20180116,506,506,502,502,2351100,502
20180117,502,504,500,502,2509100,502
20180118,502,506,498,502,3474900,502
20180119,502,502,496,500,2298200,498
20180122,498,500,492,492,2964700,494
20180123,494,498,492,496,3275900,494
20180124,494,504,492,502,2942500,500
20180125,500,504,494,494,3328800,496
20180126,496,498,492,496,3051100,496
20180129,496,498,494,494,2183900,494
20180130,494,498,492,492,3696000,492
20180131,492,496,490,492,2039300,494
20180201,494,496,492,494,1786400,492
20180202,492,496,490,492,1606200,486
20180205,486,490,486,486,2376200,482
20180206,482,484,478,480,6897600,482
20180207,482,484,480,480,2508200,480
20180208,480,482,478,480,2597600,476
20180209,476,478,474,476,3728700,476
20180212,476,480,476,476,1326600,478
20180213,478,484,476,484,2422800,482
20180214,482,484,478,478,1702000,480
20180215,480,482,476,478,1821500,478
20180216,478,482,478,480,651600,480
20180219,480,484,480,482,1356800,484
20180220,484,484,482,482,581400,482
20180221,482,484,478,478,2146200,480
20180222,480,482,476,478,2714100,478
20180223,478,482,476,480,1513300,478
20180226,478,482,478,482,1543300,482
20180227,482,498,480,494,8206800,494
20180228,494,496,488,490,3786400,488
20180302,488,490,484,488,2818700,488
20180305,488,488,482,486,2942800,488
20180306,488,494,486,490,3215100,488
20180307,488,490,486,486,3132300,486
20180308,486,490,484,488,3005700,490
20180309,490,492,486,492,2711400,496
20180312,496,504,494,504,6487800,504
20180313,504,504,500,504,3721200,502
20180314,502,506,500,504,2856500,504
20180315,504,512,502,508,6266400,508
20180316,508,510,504,504,6215400,502
20180319,502,506,496,498,2850400,494
20180320,494,506,494,504,3493800,506
20180321,506,506,500,502,2615300,504
20180322,504,506,502,506,2558600,502
20180323,502,504,498,500,3818800,500
20180326,500,502,494,498,2929300,500
20180327,500,504,498,504,2276700,500
20180328,500,504,500,502,1887800,498
20180329,498,500,492,494,5858900,496
20180330,496,502,494,500,3653100,500
20180402,500,502,498,502,2602500,500
20180403,500,502,498,498,1868200,490
20180404,490,492,484,484,3098800,486
20180405,486,488,480,482,3177300,484
20180409,484,496,482,492,4068600,492
20180410,492,500,492,496,3852500,498
20180411,498,500,490,492,2600400,490
20180412,490,492,486,488,3360100,490
20180417,490,490,482,482,3695000,486
20180418,486,488,482,486,3075900,484
20180419,484,486,480,484,4677400,482
20180420,482,488,482,486,2071800,488
20180423,488,488,484,486,1905600,484
20180424,484,486,474,478,5491600,476
20180425,476,478,472,474,6596500,470
20180426,470,472,468,468,4868800,470
20180427,470,472,468,470,2844200,472
20180430,472,474,468,468,3442600,468
20180502,468,470,464,468,3469700,466
20180503,466,476,466,472,2676200,470
20180504,470,472,462,462,6178500,
