DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN,NEXT_OPEN_PRICE
20170621,154.5,155.5,153.5,154,5704200,DRAW,154
20170622,154,154.5,153.5,154,3079400,DRAW,154
20170623,154,154.5,153.5,154,4017800,UP,154.5
20170626,154.5,155,153.5,154,6206900,UP,154.5
20170627,154.5,156,154,155.5,4027400,DOWN,155
20170628,155,156,155,155.5,4429000,UP,156
20170629,156,157.5,155,155.5,10503200,DRAW,155.5
20170630,155.5,156.5,155,155.5,4919300,UP,156
20170703,156,157.5,156,157,2782800,DRAW,157
20170704,157,157,154.5,155,5827100,UP,155.5
20170705,155.5,156.5,155,156.5,2825400,DOWN,156
20170706,156,156.5,152.5,153.5,9720100,DRAW,153.5
20170707,153.5,154.5,152.5,154.5,6963000,UP,155
20170711,155,156,154,155.5,6799300,UP,156
20170712,156,157.5,155.5,157,11053700,UP,158.5
20170713,158.5,160,156.5,157.5,15358700,UP,158
20170714,158,158,155.5,156,6298800,UP,157
20170717,157,157.5,156.5,157.5,2641900,DOWN,156.5
20170718,156.5,157,154,154,8209000,UP,154.5
20170719,154.5,155,153,153.5,5184900,DOWN,153
20170720,153,154,151.5,152,7883500,UP,152.5
20170721,152.5,153,150.5,151,9708600,DRAW,151
20170724,151,152.5,151,152.5,3700700,DOWN,152
20170725,152,153,151,152,3641000,DRAW,152
20170726,152,152,151,152,4044800,DRAW,152
20170727,152,152,150,150.5,6097300,DOWN,150
20170731,150,150,146,147,18687300,DOWN,146
20170801,146,146.5,145,145.5,11646800,UP,146
20170802,146,147,145.5,145.5,9290300,DRAW,145.5
20170803,145.5,146.5,144.5,145,6823100,DRAW,145
20170804,145,145,143,143,12727900,DOWN,142
20170807,142,142.5,140,141.5,11987300,UP,142.5
20170808,142.5,144.5,142,143.5,9645500,UP,144
20170809,144,144.5,143,144,5020400,UP,144.5
20170810,144.5,144.5,142.5,143,5010800,DOWN,142.5
20170811,142.5,143.5,140.5,143.5,9391800,UP,144.5
20170815,144.5,145,143,144,6430000,DOWN,143
20170816,143,143.5,140.5,141,11124200,UP,141.5
20170817,141.5,143,141.5,142,5501200,DRAW,142
20170818,142,143,142,142.5,1532400,UP,143
20170821,143,143.5,142.5,142.5,2309200,UP,143
20170822,143,145,142.5,143.5,9515600,UP,145
20170823,145,145.5,143.5,144.5,11417200,UP,146
20170824,146,146.5,144,144.5,10693900,DRAW,144.5
20170825,144.5,145,143.5,144,3140700,UP,144.5
20170828,144.5,145,143.5,144.5,5947900,UP,145
20170829,145,149,144,148.5,24750900,UP,150.5
